DateAndTime,rActVal,value,unit,value.1,unit.1,value.2,unit.2,value.3,unit.3,value.4,unit.4,value.5,unit.5
2022-09-22T16:28:13.233,40,3946.611,Wh,11.73804,W,15.4808,W,41.33566,W,0,l/min,5.675688,bar
2022-09-22T16:28:14.238,39.90232,3946.633,Wh,11.71755,W,15.49504,W,40.96939,W,0,l/min,5.679829,bar
2022-09-22T16:28:15.239,39.7558,3946.649,Wh,11.71196,W,15.46714,W,41.23648,W,0,l/min,5.6622,bar
2022-09-22T16:28:16.242,39.85348,3946.67,Wh,11.79414,W,15.47351,W,41.30784,W,0,l/min,5.642338,bar
2022-09-22T16:28:17.269,39.56044,3946.685,Wh,11.67613,W,15.49718,W,41.51207,W,0,l/min,5.666472,bar
2022-09-22T16:28:18.274,39.56044,3946.708,Wh,11.74156,W,15.46915,W,41.27544,W,1.571141,l/min,5.636845,bar
2022-09-22T16:28:19.283,39.36508,3946.728,Wh,11.6913,W,15.4723,W,40.61097,W,0,l/min,5.601893,bar
2022-09-22T16:28:20.287,39.41392,3946.743,Wh,11.76364,W,15.44199,W,40.56828,W,0,l/min,5.651884,bar
2022-09-22T16:28:21.317,39.16972,3946.765,Wh,11.65022,W,15.47755,W,41.72224,W,0,l/min,5.672673,bar
2022-09-22T16:28:22.316,39.31624,3946.783,Wh,11.74936,W,15.47635,W,41.38726,W,0,l/min,5.646488,bar
2022-09-22T16:28:23.324,39.0232,3946.825,Wh,11.71112,W,166.6802,W,42.544,W,0,l/min,5.65756,bar
2022-09-22T16:28:24.329,39.16972,3946.952,Wh,11.77789,W,524.8574,W,44.79761,W,0,l/min,5.672551,bar
2022-09-22T16:28:25.335,39.0232,3947.121,Wh,11.82178,W,537.5826,W,44.89277,W,0,l/min,5.665434,bar
2022-09-22T16:28:26.359,38.82784,3947.289,Wh,11.84137,W,535.9373,W,44.93773,W,0,l/min,5.646048,bar
2022-09-22T16:28:27.354,38.92552,3947.447,Wh,11.74584,W,534.789,W,45.57441,W,0,l/min,5.664128,bar
2022-09-22T16:28:28.378,39.0232,3947.612,Wh,11.84976,W,533.6599,W,45.2486,W,0,l/min,5.653008,bar
2022-09-22T16:28:29.387,39.36508,3947.776,Wh,11.79489,W,532.9532,W,45.06048,W,0,l/min,5.620974,bar
2022-09-22T16:28:30.384,39.60928,3947.942,Wh,11.82155,W,532.2139,W,45.12684,W,0,l/min,5.624978,bar
2022-09-22T16:28:31.391,39.90232,3948.111,Wh,11.81142,W,531.7872,W,45.12833,W,0,l/min,5.66143,bar
2022-09-22T16:28:32.392,39.95116,3948.25,Wh,11.7937,W,533.8072,W,45.35252,W,0,l/min,5.673894,bar
2022-09-22T16:28:33.405,40.29304,3948.442,Wh,11.78403,W,534.163,W,45.25495,W,0,l/min,5.678583,bar
2022-09-22T16:28:34.418,40.43956,3948.571,Wh,11.88289,W,375.8816,W,44.00485,W,0,l/min,5.67967,bar
2022-09-22T16:28:35.425,40.7326,3948.605,Wh,11.75661,W,32.58705,W,41.24822,W,0,l/min,5.679694,bar
2022-09-22T16:28:36.418,40.78144,3948.622,Wh,11.73568,W,15.50817,W,41.28573,W,0,l/min,5.649895,bar
2022-09-22T16:28:37.425,40.9768,3948.642,Wh,11.71398,W,15.52431,W,41.17453,W,0,l/min,5.654509,bar
2022-09-22T16:28:38.424,41.12332,3948.664,Wh,11.71047,W,15.52594,W,41.16307,W,0,l/min,5.671978,bar
2022-09-22T16:28:39.428,41.31868,3948.68,Wh,11.69509,W,15.50611,W,41.00088,W,0,l/min,5.645744,bar
2022-09-22T16:28:40.456,41.31868,3948.701,Wh,11.77482,W,15.50552,W,41.16138,W,0,l/min,5.654057,bar
2022-09-22T16:28:41.462,41.56288,3948.716,Wh,11.72458,W,15.52997,W,41.22427,W,0,l/min,5.671892,bar
2022-09-22T16:28:42.480,41.41636,3948.74,Wh,11.73503,W,15.5422,W,41.70762,W,2.093511,l/min,5.588694,bar
2022-09-22T16:28:43.498,41.51404,3948.759,Wh,11.70791,W,15.53032,W,41.26448,W,1.840933,l/min,5.591257,bar
2022-09-22T16:28:44.497,41.61172,3948.774,Wh,11.75344,W,15.53292,W,40.73947,W,1.475798,l/min,5.635624,bar
2022-09-22T16:28:45.497,41.4652,3948.793,Wh,11.77233,W,15.53872,W,41.51723,W,0,l/min,5.649259,bar
2022-09-22T16:28:46.497,41.56288,3948.814,Wh,11.76634,W,15.50587,W,41.80553,W,1.593847,l/min,5.588401,bar
2022-09-22T16:28:47.495,41.61172,3948.834,Wh,11.70142,W,15.51234,W,41.58066,W,0,l/min,5.660893,bar
2022-09-22T16:28:48.506,41.56288,3948.852,Wh,11.7451,W,15.53494,W,41.38993,W,0,l/min,5.676518,bar
2022-09-22T16:28:49.523,41.51404,3948.891,Wh,11.84218,W,15.55855,W,41.35876,W,0,l/min,5.679731,bar
2022-09-22T16:28:50.548,41.221,3948.912,Wh,11.65807,W,15.54823,W,41.01782,W,0,l/min,5.658893,bar
2022-09-22T16:28:51.554,41.26984,3948.929,Wh,11.74093,W,15.5225,W,41.17988,W,0,l/min,5.648552,bar
2022-09-22T16:28:52.572,41.221,3948.947,Wh,11.7053,W,15.5379,W,41.19034,W,0,l/min,5.653214,bar
2022-09-22T16:28:53.573,41.02564,3948.966,Wh,11.76796,W,15.53289,W,40.95741,W,0,l/min,5.646025,bar
2022-09-22T16:28:54.585,41.07448,3948.987,Wh,11.74923,W,15.56925,W,41.16073,W,1.371177,l/min,5.632593,bar
2022-09-22T16:28:55.610,40.87912,3949.001,Wh,11.78262,W,15.56416,W,41.36091,W,1.43246,l/min,5.611328,bar
2022-09-22T16:28:56.613,40.83028,3949.042,Wh,11.7762,W,15.52485,W,41.03062,W,1.867301,l/min,5.594077,bar
2022-09-22T16:28:57.631,40.78144,3949.062,Wh,11.70957,W,15.52118,W,41.35091,W,1.521699,l/min,5.615579,bar
2022-09-22T16:28:58.649,40.58608,3949.084,Wh,11.81806,W,15.52194,W,41.00098,W,1.43185,l/min,5.640031,bar
2022-09-22T16:28:59.664,40.68376,3949.099,Wh,11.73954,W,15.54686,W,41.22658,W,0,l/min,5.664653,bar
2022-09-22T16:29:00.683,40.43956,3949.119,Wh,11.71195,W,15.52226,W,40.89141,W,1.581762,l/min,5.60697,bar
2022-09-22T16:29:01.691,40.53724,3949.137,Wh,11.6857,W,15.51969,W,40.95823,W,0,l/min,5.646696,bar
2022-09-22T16:29:02.705,40.34188,3949.155,Wh,11.71991,W,15.52156,W,40.7514,W,0,l/min,5.651445,bar
2022-09-22T16:29:03.711,40.43956,3949.173,Wh,11.73118,W,15.50998,W,41.07621,W,0,l/min,5.675627,bar
2022-09-22T16:29:04.728,40.29304,3949.193,Wh,11.74797,W,15.52794,W,41.10128,W,0,l/min,5.632729,bar
2022-09-22T16:29:05.753,40.04884,3949.215,Wh,11.73519,W,15.45805,W,41.2328,W,0,l/min,5.622522,bar
2022-09-22T16:29:06.750,40.14652,3949.229,Wh,11.76034,W,15.50626,W,41.00883,W,1.36605,l/min,5.638857,bar
2022-09-22T16:29:07.761,39.90232,3949.252,Wh,11.74324,W,15.52083,W,40.95244,W,1.48593,l/min,5.642776,bar
2022-09-22T16:29:08.771,40,3949.268,Wh,11.77773,W,15.54705,W,40.0238,W,0,l/min,5.669854,bar
2022-09-22T16:29:09.790,40,3949.288,Wh,11.74582,W,15.56012,W,40.8402,W,0,l/min,5.679499,bar
2022-09-22T16:29:10.812,39.60928,3949.309,Wh,11.74681,W,15.52231,W,41.22165,W,0,l/min,5.679707,bar
2022-09-22T16:29:11.816,39.7558,3949.324,Wh,11.65182,W,15.54632,W,40.95304,W,0,l/min,5.672333,bar
2022-09-22T16:29:12.830,39.70696,3949.367,Wh,11.73711,W,169.6524,W,42.16778,W,1.798693,l/min,5.583298,bar
2022-09-22T16:29:13.829,39.31624,3949.511,Wh,11.84941,W,541.7344,W,44.69808,W,1.598853,l/min,5.609596,bar
2022-09-22T16:29:14.842,39.41392,3949.676,Wh,11.87858,W,540.1938,W,44.86312,W,1.46884,l/min,5.639506,bar
2022-09-22T16:29:15.859,39.21856,3949.847,Wh,11.78289,W,538.1783,W,44.82617,W,0,l/min,5.670391,bar
2022-09-22T16:29:16.861,39.5116,3950.015,Wh,11.84187,W,536.5981,W,44.84256,W,1.608741,l/min,5.607008,bar
2022-09-22T16:29:17.868,39.5116,3950.18,Wh,11.77667,W,534.8151,W,44.66531,W,0,l/min,5.649564,bar
2022-09-22T16:29:18.872,39.46276,3950.32,Wh,11.8757,W,534.4122,W,44.78605,W,0,l/min,5.648612,bar
2022-09-22T16:29:19.890,39.60928,3950.512,Wh,11.79352,W,532.5529,W,44.84629,W,0,l/min,5.671831,bar
2022-09-22T16:29:20.908,40,3950.66,Wh,11.82746,W,527.8333,W,45.07919,W,0,l/min,5.679829,bar
2022-09-22T16:29:21.910,40,3950.752,Wh,11.82165,W,197.6031,W,42.23773,W,0,l/min,5.611363,bar
2022-09-22T16:29:22.919,40,3950.773,Wh,11.71647,W,15.45738,W,41.01686,W,0,l/min,5.628715,bar
2022-09-22T16:29:23.923,40.43956,3950.788,Wh,11.78315,W,15.46375,W,41.06532,W,0,l/min,5.676299,bar
2022-09-22T16:29:24.924,40.63492,3950.81,Wh,11.77024,W,15.47546,W,41.49368,W,0,l/min,5.67978,bar
2022-09-22T16:29:25.939,40.87912,3950.827,Wh,11.66541,W,15.44626,W,40.99432,W,0,l/min,5.68277,bar
2022-09-22T16:29:26.954,40.92796,3950.846,Wh,11.71254,W,15.40313,W,41.14898,W,0,l/min,5.685017,bar
2022-09-22T16:29:27.961,41.17216,3950.867,Wh,11.68495,W,15.38113,W,41.2074,W,0,l/min,5.670331,bar
2022-09-22T16:29:28.975,41.17216,3950.886,Wh,11.81177,W,15.3979,W,41.24058,W,2.133553,l/min,5.565988,bar
2022-09-22T16:29:29.986,41.221,3950.904,Wh,11.73537,W,15.36014,W,41.36844,W,1.854848,l/min,5.598863,bar
2022-09-22T16:29:31.008,41.41636,3950.925,Wh,11.74469,W,15.41494,W,40.24963,W,1.399499,l/min,5.627491,bar
2022-09-22T16:29:32.031,41.221,3950.942,Wh,11.69676,W,15.40928,W,40.70853,W,0,l/min,5.645891,bar
2022-09-22T16:29:33.045,41.41636,3950.959,Wh,11.74256,W,15.41643,W,41.15823,W,1.743026,l/min,5.581322,bar
2022-09-22T16:29:34.061,41.41636,3950.979,Wh,11.77273,W,15.41342,W,41.1367,W,1.460783,l/min,5.64379,bar
2022-09-22T16:29:35.082,41.221,3950.999,Wh,11.77273,W,15.46308,W,40.68665,W,1.490813,l/min,5.651995,bar
2022-09-22T16:29:36.085,41.36752,3951.014,Wh,11.71265,W,15.44383,W,39.47625,W,0,l/min,5.677898,bar
2022-09-22T16:29:37.109,41.221,3951.038,Wh,11.75296,W,15.38941,W,40.19273,W,0,l/min,5.683539,bar
2022-09-22T16:29:38.123,41.26984,3951.054,Wh,11.69159,W,15.44974,W,40.55865,W,0,l/min,5.665754,bar
2022-09-22T16:29:39.142,41.07448,3951.073,Wh,11.80633,W,15.42852,W,41.1514,W,1.330891,l/min,5.612536,bar
2022-09-22T16:29:40.149,40.9768,3951.092,Wh,11.72802,W,15.42371,W,40.43658,W,1.332601,l/min,5.632168,bar
2022-09-22T16:29:41.163,40.9768,3951.109,Wh,11.746,W,15.42425,W,39.5295,W,0,l/min,5.649783,bar
2022-09-22T16:29:42.185,40.87912,3951.131,Wh,11.70913,W,15.43201,W,40.29861,W,0,l/min,5.65717,bar
2022-09-22T16:29:43.194,40.7326,3951.148,Wh,11.77474,W,15.42159,W,40.19769,W,0,l/min,5.652287,bar
2022-09-22T16:29:44.200,40.83028,3951.17,Wh,11.75466,W,15.40859,W,40.42262,W,1.527315,l/min,5.651824,bar
2022-09-22T16:29:45.210,40.63492,3951.184,Wh,11.7915,W,15.41298,W,39.95842,W,1.994262,l/min,5.586544,bar
2022-09-22T16:29:46.220,40.63492,3951.203,Wh,11.73212,W,15.37335,W,39.16029,W,1.337362,l/min,5.5916,bar
2022-09-22T16:29:47.220,40.68376,3951.225,Wh,11.74453,W,15.4022,W,38.91002,W,1.440029,l/min,5.636296,bar
2022-09-22T16:29:48.236,40.58608,3951.24,Wh,11.695,W,15.40564,W,39.12988,W,0,l/min,5.651836,bar
2022-09-22T16:29:49.251,40.43956,3951.26,Wh,11.75385,W,15.39227,W,38.78516,W,1.525972,l/min,5.594969,bar
2022-09-22T16:29:50.267,40.4884,3951.278,Wh,11.70103,W,15.41756,W,38.67994,W,0,l/min,5.654263,bar
2022-09-22T16:29:51.276,40.29304,3951.297,Wh,11.73091,W,15.45464,W,38.54554,W,0,l/min,5.638599,bar
2022-09-22T16:29:52.295,40.39072,3951.313,Wh,11.64556,W,15.46214,W,38.47953,W,0,l/min,5.652849,bar
2022-09-22T16:29:53.301,40.29304,3951.334,Wh,11.74626,W,15.43997,W,38.96091,W,0,l/min,5.67945,bar
2022-09-22T16:29:54.305,40.09768,3951.353,Wh,11.75241,W,15.43785,W,39.06184,W,0,l/min,5.670343,bar
2022-09-22T16:29:55.324,39.90232,3951.368,Wh,11.75714,W,15.4524,W,38.98374,W,0,l/min,5.653887,bar
2022-09-22T16:29:56.350,40,3951.385,Wh,11.67236,W,15.45226,W,39.54551,W,0,l/min,5.662382,bar
2022-09-22T16:29:57.364,39.80464,3951.408,Wh,11.72209,W,15.47562,W,39.92183,W,0,l/min,5.652104,bar
2022-09-22T16:29:58.368,39.7558,3951.427,Wh,11.71245,W,15.48296,W,39.94712,W,1.344443,l/min,5.66508,bar
2022-09-22T16:29:59.386,39.65812,3951.445,Wh,11.74311,W,15.42378,W,40.36583,W,1.402186,l/min,5.62544,bar
2022-09-22T16:30:00.397,39.56044,3951.462,Wh,11.79838,W,15.45678,W,39.57525,W,0,l/min,5.660112,bar
2022-09-22T16:30:01.420,39.65812,3951.48,Wh,11.74321,W,15.43123,W,38.97988,W,1.750351,l/min,5.580343,bar
2022-09-22T16:30:02.419,39.65812,3951.497,Wh,11.68421,W,15.40505,W,39.17253,W,1.499237,l/min,5.586889,bar
2022-09-22T16:30:03.423,39.41392,3951.52,Wh,11.7363,W,15.42919,W,38.98627,W,1.405358,l/min,5.646135,bar
2022-09-22T16:30:04.437,39.41392,3951.536,Wh,11.73046,W,15.45728,W,38.73075,W,0,l/min,5.678338,bar
2022-09-22T16:30:05.449,39.2674,3951.55,Wh,11.77794,W,15.43368,W,38.63012,W,1.508758,l/min,5.628017,bar
2022-09-22T16:30:06.462,39.21856,3951.572,Wh,11.72338,W,15.44328,W,38.55685,W,0,l/min,5.641567,bar
2022-09-22T16:30:07.473,39.2674,3951.589,Wh,11.72291,W,15.40842,W,38.6494,W,0,l/min,5.656889,bar
2022-09-22T16:30:08.477,39.16972,3951.609,Wh,11.69887,W,15.43446,W,32.84887,W,0,l/min,5.681647,bar
2022-09-22T16:30:09.484,39.16972,3951.624,Wh,11.76489,W,15.4517,W,37.67907,W,0,l/min,5.671162,bar
2022-09-22T16:30:10.498,38.92552,3951.647,Wh,11.75553,W,15.43021,W,39.139,W,0,l/min,5.627844,bar
2022-09-22T16:30:11.503,38.87668,3951.664,Wh,11.73361,W,15.42656,W,39.22695,W,0,l/min,5.616258,bar
2022-09-22T16:30:12.514,38.87668,3951.678,Wh,11.70619,W,15.45336,W,39.45369,W,0,l/min,5.652471,bar
2022-09-22T16:30:13.515,38.92552,3951.701,Wh,11.72124,W,15.45385,W,39.9558,W,0,l/min,5.68078,bar
2022-09-22T16:30:14.512,38.779,3951.718,Wh,11.69992,W,15.4375,W,40.00352,W,1.337238,l/min,5.683247,bar
2022-09-22T16:30:15.514,38.58364,3951.736,Wh,11.79932,W,15.46983,W,40.09838,W,1.518281,l/min,5.635339,bar
2022-09-22T16:30:16.533,38.73016,3951.757,Wh,11.6981,W,15.4241,W,39.52164,W,0,l/min,5.635269,bar
2022-09-22T16:30:17.538,38.58364,3951.773,Wh,11.72171,W,15.44945,W,38.95504,W,1.844229,l/min,5.597335,bar
2022-09-22T16:30:18.557,38.48596,3951.793,Wh,11.64705,W,15.45529,W,39.08329,W,1.629616,l/min,5.617592,bar
2022-09-22T16:30:19.562,38.43712,3951.808,Wh,11.77886,W,15.45784,W,38.99994,W,1.429653,l/min,5.632618,bar
2022-09-22T16:30:20.566,38.38828,3951.831,Wh,11.76631,W,15.43272,W,38.75438,W,0,l/min,5.653545,bar
2022-09-22T16:30:21.567,38.24176,3951.846,Wh,11.73468,W,15.46521,W,38.58149,W,1.632302,l/min,5.5754,bar
2022-09-22T16:30:22.575,38.24176,3951.865,Wh,11.71832,W,15.43028,W,38.62305,W,0,l/min,5.638957,bar
2022-09-22T16:30:23.580,38.14408,3951.884,Wh,11.73081,W,15.42076,W,38.7971,W,0,l/min,5.682648,bar
2022-09-22T16:30:24.586,38.14408,3951.901,Wh,11.71931,W,15.45156,W,35.16516,W,0,l/min,5.689899,bar
2022-09-22T16:30:25.587,38.09524,3951.918,Wh,11.74012,W,15.45883,W,38.51515,W,0,l/min,5.675458,bar
2022-09-22T16:30:26.592,37.94872,3951.937,Wh,11.67674,W,15.47388,W,39.17163,W,0,l/min,5.618676,bar
2022-09-22T16:30:27.594,37.99756,3951.958,Wh,11.74155,W,15.43191,W,39.39877,W,0,l/min,5.608715,bar
2022-09-22T16:30:28.604,37.75336,3951.977,Wh,11.70109,W,15.43962,W,39.69641,W,0,l/min,5.647917,bar
2022-09-22T16:30:29.610,37.75336,3951.993,Wh,11.75311,W,15.46571,W,40.12798,W,0,l/min,5.643351,bar
2022-09-22T16:30:30.614,37.70452,3952.012,Wh,11.75022,W,15.47285,W,40.03069,W,0,l/min,5.655424,bar
2022-09-22T16:30:31.618,37.558,3952.028,Wh,11.79289,W,15.43387,W,40.1722,W,1.671244,l/min,5.649149,bar
2022-09-22T16:30:32.626,37.65568,3952.05,Wh,11.68907,W,15.46846,W,39.52274,W,0,l/min,5.664361,bar
2022-09-22T16:30:33.631,37.65568,3952.069,Wh,11.76346,W,15.4505,W,39.1394,W,1.943844,l/min,5.587607,bar
2022-09-22T16:30:34.635,37.558,3952.088,Wh,11.74945,W,15.40925,W,39.13586,W,1.565159,l/min,5.621902,bar
2022-09-22T16:30:35.637,37.3138,3952.105,Wh,11.76404,W,15.44032,W,39.03968,W,1.40719,l/min,5.639833,bar
2022-09-22T16:30:36.641,37.26496,3952.122,Wh,11.71156,W,15.42464,W,38.71162,W,0,l/min,5.657109,bar
2022-09-22T16:30:37.648,37.36264,3952.144,Wh,11.75086,W,15.45255,W,38.65126,W,1.576024,l/min,5.624478,bar
2022-09-22T16:30:38.650,37.26496,3952.159,Wh,11.72624,W,15.45687,W,38.75703,W,0,l/min,5.631945,bar
2022-09-22T16:30:39.656,37.26496,3952.178,Wh,11.72156,W,15.43386,W,38.8575,W,0,l/min,5.619143,bar
2022-09-22T16:30:40.659,37.02076,3952.196,Wh,11.72346,W,15.38685,W,35.03132,W,0,l/min,5.635124,bar
2022-09-22T16:30:41.666,37.16728,3952.215,Wh,11.74257,W,15.45875,W,38.69021,W,0,l/min,5.674494,bar
2022-09-22T16:30:42.670,37.02076,3952.231,Wh,11.69672,W,15.43115,W,39.28934,W,0,l/min,5.644325,bar
2022-09-22T16:30:43.675,37.0696,3952.248,Wh,11.7322,W,15.41876,W,39.18293,W,0,l/min,5.652385,bar
2022-09-22T16:30:44.678,36.92308,3952.269,Wh,11.77661,W,15.43374,W,39.69753,W,0,l/min,5.652164,bar
2022-09-22T16:30:45.681,36.97192,3952.287,Wh,11.73494,W,15.46565,W,39.94969,W,0,l/min,5.680487,bar
2022-09-22T16:30:46.683,36.87424,3952.304,Wh,11.7107,W,15.44053,W,39.84546,W,0,l/min,5.658403,bar
2022-09-22T16:30:47.690,36.67888,3952.326,Wh,11.75476,W,15.44836,W,40.11753,W,1.640969,l/min,5.639822,bar
2022-09-22T16:30:48.698,36.77656,3952.359,Wh,11.77239,W,15.4444,W,39.04267,W,0,l/min,5.642251,bar
2022-09-22T16:30:49.698,36.67888,3952.359,Wh,11.77239,W,15.4444,W,39.04267,W,0,l/min,5.642251,bar
2022-09-22T16:30:50.697,36.5812,3952.381,Wh,11.74128,W,15.49487,W,39.13099,W,0,l/min,5.672978,bar
2022-09-22T16:30:51.727,36.48352,3952.416,Wh,11.64214,W,15.44118,W,38.68885,W,0,l/min,5.661931,bar
2022-09-22T16:30:52.742,36.63004,3952.434,Wh,11.71037,W,15.44969,W,38.66093,W,1.315021,l/min,5.658733,bar
2022-09-22T16:30:53.753,36.43468,3952.455,Wh,11.72158,W,15.49302,W,38.71441,W,0,l/min,5.620105,bar
2022-09-22T16:30:54.756,36.48352,3952.469,Wh,11.78859,W,15.47013,W,38.61822,W,0,l/min,5.636941,bar
2022-09-22T16:30:55.748,36.28816,3952.492,Wh,11.69765,W,15.45767,W,35.01299,W,0,l/min,5.661308,bar
2022-09-22T16:30:56.754,36.43468,3952.509,Wh,11.71483,W,15.46265,W,38.68547,W,0,l/min,5.685224,bar
2022-09-22T16:30:57.765,36.28816,3952.527,Wh,11.69765,W,15.45493,W,39.15816,W,0,l/min,5.640455,bar
2022-09-22T16:30:58.772,36.28816,3952.544,Wh,11.79226,W,15.45772,W,39.36203,W,0,l/min,5.639112,bar
2022-09-22T16:30:59.773,36.0928,3952.563,Wh,11.72883,W,15.45922,W,39.62777,W,0,l/min,5.659599,bar
2022-09-22T16:31:00.778,36.19048,3952.583,Wh,11.73854,W,15.44958,W,39.8881,W,0,l/min,5.687092,bar
2022-09-22T16:31:01.781,36.14164,3952.597,Wh,11.67715,W,15.44672,W,39.99513,W,0,l/min,5.652787,bar
2022-09-22T16:31:02.791,35.94628,3952.618,Wh,11.77673,W,15.45983,W,40.54368,W,1.577367,l/min,5.642776,bar
2022-09-22T16:31:03.799,35.89744,3952.637,Wh,11.73284,W,15.45038,W,39.9403,W,0,l/min,5.651407,bar
2022-09-22T16:31:04.804,35.8486,3952.655,Wh,11.83613,W,15.46276,W,39.56743,W,0,l/min,5.636805,bar
2022-09-22T16:31:05.807,35.79976,3952.678,Wh,11.63864,W,15.4284,W,40.11678,W,0,l/min,5.648612,bar
2022-09-22T16:31:06.812,35.79976,3952.692,Wh,11.73879,W,15.46112,W,39.91477,W,0,l/min,5.674041,bar
2022-09-22T16:31:07.819,35.75092,3952.711,Wh,11.72616,W,15.44239,W,40.27683,W,0,l/min,5.656682,bar
2022-09-22T16:31:08.822,35.70208,3952.776,Wh,11.76453,W,278.8667,W,42.30948,W,0,l/min,5.675129,bar
2022-09-22T16:31:09.827,35.89744,3952.935,Wh,11.86873,W,539.5854,W,44.53615,W,0,l/min,5.6611,bar
2022-09-22T16:31:10.830,35.55556,3953.102,Wh,11.84034,W,537.6913,W,44.79872,W,0,l/min,5.657781,bar
2022-09-22T16:31:11.836,35.8486,3953.271,Wh,11.79051,W,536.2515,W,44.73048,W,0,l/min,5.661027,bar
2022-09-22T16:31:12.841,35.94628,3953.435,Wh,11.87811,W,535.1436,W,45.00256,W,0,l/min,5.676276,bar
2022-09-22T16:31:13.845,35.94628,3953.593,Wh,11.84939,W,534.3896,W,45.09721,W,0,l/min,5.658843,bar
2022-09-22T16:31:14.848,35.89744,3953.762,Wh,11.86022,W,533.4213,W,45.14119,W,1.357749,l/min,5.651238,bar
2022-09-22T16:31:15.852,36.337,3953.927,Wh,11.82931,W,532.8521,W,44.89007,W,0,l/min,5.641105,bar
2022-09-22T16:31:16.855,36.5812,3954.093,Wh,11.83955,W,532.6329,W,45.12379,W,0,l/min,5.671403,bar
2022-09-22T16:31:17.863,36.5812,3954.259,Wh,11.80543,W,532.3438,W,44.93162,W,0,l/min,5.663348,bar
2022-09-22T16:31:18.860,37.0696,3954.398,Wh,11.81611,W,532.1699,W,44.97123,W,0,l/min,5.670427,bar
2022-09-22T16:31:19.868,37.26496,3954.59,Wh,11.85655,W,531.9657,W,44.7546,W,0,l/min,5.688313,bar
2022-09-22T16:31:20.877,37.65568,3954.738,Wh,11.83262,W,532.2254,W,44.64872,W,0,l/min,5.691681,bar
2022-09-22T16:31:21.881,37.94872,3954.91,Wh,11.74288,W,532.0812,W,44.96873,W,0,l/min,5.659073,bar
2022-09-22T16:31:22.882,38.19292,3955.077,Wh,11.80879,W,532.1279,W,45.24168,W,0,l/min,5.659123,bar
2022-09-22T16:31:23.894,38.68132,3955.219,Wh,11.78909,W,532.1544,W,45.01772,W,0,l/min,5.660576,bar
2022-09-22T16:31:24.898,38.82784,3955.41,Wh,11.83275,W,532.0818,W,44.9432,W,0,l/min,5.683478,bar
2022-09-22T16:31:25.901,39.41392,3955.547,Wh,11.79381,W,532.1074,W,45.13715,W,0,l/min,5.690485,bar
2022-09-22T16:31:26.901,39.80464,3955.714,Wh,11.78719,W,532.0395,W,45.1785,W,0,l/min,5.676984,bar
2022-09-22T16:31:27.905,40.04884,3955.866,Wh,11.84697,W,429.1967,W,44.5279,W,0,l/min,5.659783,bar
2022-09-22T16:31:28.908,40.43956,3955.907,Wh,11.75712,W,15.30453,W,41.24728,W,0,l/min,5.683051,bar
2022-09-22T16:31:29.914,40.78144,3955.928,Wh,11.74467,W,15.41345,W,41.17301,W,0,l/min,5.690595,bar
2022-09-22T16:31:30.916,41.17216,3955.945,Wh,11.75325,W,15.43804,W,41.15395,W,0,l/min,5.690815,bar
2022-09-22T16:31:31.921,41.4652,3955.962,Wh,11.71829,W,15.45943,W,41.19342,W,0,l/min,5.67226,bar
2022-09-22T16:31:32.927,41.75824,3955.985,Wh,11.73768,W,15.45304,W,41.17501,W,0,l/min,5.660479,bar
2022-09-22T16:31:33.924,41.75824,3956.002,Wh,11.73845,W,15.44529,W,41.10303,W,0,l/min,5.654801,bar
2022-09-22T16:31:34.917,42.10012,3956.023,Wh,11.80026,W,15.46117,W,40.99783,W,0,l/min,5.673943,bar
2022-09-22T16:31:35.923,42.14896,3956.04,Wh,11.66136,W,15.4243,W,41.00753,W,1.588963,l/min,5.663201,bar
2022-09-22T16:31:36.925,42.29548,3956.059,Wh,11.77816,W,15.45909,W,40.55196,W,1.322346,l/min,5.668034,bar
2022-09-22T16:31:37.946,42.53968,3956.077,Wh,11.67221,W,15.45733,W,40.63902,W,0,l/min,5.66883,bar
2022-09-22T16:31:38.949,42.39316,3956.098,Wh,11.77619,W,15.44536,W,41.2079,W,0,l/min,5.645011,bar
2022-09-22T16:31:39.953,42.58852,3956.117,Wh,11.67333,W,15.47693,W,41.60238,W,1.311726,l/min,5.656902,bar
2022-09-22T16:31:40.950,42.63736,3956.134,Wh,11.74237,W,15.49251,W,41.29905,W,0,l/min,5.68216,bar
2022-09-22T16:31:41.960,42.58852,3956.157,Wh,11.65533,W,15.46515,W,41.25946,W,0,l/min,5.690693,bar
2022-09-22T16:31:42.963,42.442,3956.169,Wh,11.69231,W,15.47431,W,41.1087,W,0,l/min,5.659868,bar
2022-09-22T16:31:43.963,42.53968,3956.195,Wh,11.68878,W,15.46694,W,41.24611,W,0,l/min,5.671904,bar
2022-09-22T16:31:44.966,42.39316,3956.212,Wh,11.78586,W,15.47369,W,40.95158,W,0,l/min,5.687958,bar
2022-09-22T16:31:45.972,42.39316,3956.23,Wh,11.6739,W,15.49459,W,41.04339,W,0,l/min,5.690729,bar
2022-09-22T16:31:46.974,42.53968,3956.249,Wh,11.72865,W,15.49298,W,41.02389,W,0,l/min,5.67353,bar
2022-09-22T16:31:47.983,42.29548,3956.267,Wh,11.69807,W,15.49232,W,41.05817,W,0,l/min,5.644644,bar
2022-09-22T16:31:48.986,42.34432,3956.289,Wh,11.78591,W,15.47681,W,41.00578,W,1.411341,l/min,5.640603,bar
